开始统计文件行数...
0it [00:00, ?it/s]
读取数据:  42%|████▏     | 2957992/7086503 [29:26<58:03, 1185.05it/s]  
读取数据:  42%|████▏     | 2958114/7086503 [29:26<1:02:37, 1098.74it/s]
读取数据:  42%|████▏     | 2958263/7086503 [29:26<57:07, 1204.44it/s]  
读取数据:  42%|████▏     | 2958390/7086503 [29:26<58:54, 1167.78it/s]
读取数据:  42%|████▏     | 2958510/7086503 [29:27<1:11:37, 960.61it/s]
读取数据:  42%|████▏     | 2958637/7086503 [29:27<1:06:29, 1034.65it/s]
读取数据:  42%|████▏     | 2958797/7086503 [29:27<58:26, 1177.30it/s]  
读取数据:  42%|████▏     | 2958954/7086503 [29:27<53:43, 1280.54it/s]
读取数据:  42%|████▏     | 2959108/7086503 [29:27<50:53, 1351.61it/s]
读取数据:  42%|████▏     | 2959248/7086503 [29:27<1:04:42, 1062.98it/s]
读取数据:  42%|████▏     | 2959407/7086503 [29:27<57:53, 1188.30it/s]  
读取数据:  42%|████▏     | 2959559/7086503 [29:27<54:04, 1271.82it/s]
读取数据:  42%|████▏     | 2959720/7086503 [29:27<50:33, 1360.35it/s]
读取数据:  42%|████▏     | 2959872/7086503 [29:28<49:00, 1403.33it/s]
读取数据:  42%|████▏     | 2960026/7086503 [29:28<47:43, 1441.11it/s]
读取数据:  42%|████▏     | 2960188/7086503 [29:28<46:06, 1491.57it/s]
读取数据:  42%|████▏     | 2960351/7086503 [29:28<44:54, 1531.45it/s]
读取数据:  42%|████▏     | 2960507/7086503 [29:28<44:57, 1529.34it/s]
读取数据:  42%|████▏     | 2960664/7086503 [29:28<44:41, 1538.58it/s]
读取数据:  42%|████▏     | 2960822/7086503 [29:28<44:23, 1549.20it/s]
读取数据:  42%|████▏     | 2960980/7086503 [29:28<44:08, 1557.48it/s]
读取数据:  42%|████▏     | 2961139/7086503 [29:28<43:52, 1566.89it/s]
读取数据:  42%|████▏     | 2961297/7086503 [29:29<46:46, 1469.68it/s]
读取数据:  42%|████▏     | 2961451/7086503 [29:29<46:10, 1489.01it/s]
读取数据:  42%|████▏     | 2961610/7086503 [29:29<45:18, 1517.18it/s]
读取数据:  42%|████▏     | 2961763/7086503 [29:29<46:50, 1467.67it/s]
读取数据:  42%|████▏     | 2961911/7086503 [29:29<47:40, 1441.94it/s]
读取数据:  42%|████▏     | 2962060/7086503 [29:29<47:17, 1453.54it/s]
读取数据:  42%|████▏     | 2962206/7086503 [29:29<47:45, 1439.33it/s]
读取数据:  42%|████▏     | 2962351/7086503 [29:29<47:45, 1439.26it/s]
读取数据:  42%|████▏     | 2962496/7086503 [29:29<48:16, 1423.94it/s]
读取数据:  42%|████▏     | 2962639/7086503 [29:29<48:14, 1424.57it/s]
读取数据:  42%|████▏     | 2962783/7086503 [29:30<48:07, 1428.14it/s]
读取数据:  42%|████▏     | 2962926/7086503 [29:30<48:16, 1423.53it/s]
读取数据:  42%|████▏     | 2963072/7086503 [29:30<47:58, 1432.68it/s]
读取数据:  42%|████▏     | 2963230/7086503 [29:30<46:37, 1474.04it/s]
读取数据:  42%|████▏     | 2963391/7086503 [29:30<45:26, 1512.03it/s]
读取数据:  42%|████▏     | 2963551/7086503 [29:30<44:41, 1537.49it/s]
读取数据:  42%|████▏     | 2963705/7086503 [29:30<45:26, 1512.15it/s]
读取数据:  42%|████▏     | 2963857/7086503 [29:30<46:30, 1477.49it/s]
读取数据:  42%|████▏     | 2964005/7086503 [29:30<47:03, 1460.04it/s]
读取数据:  42%|████▏     | 2964152/7086503 [29:30<47:14, 1454.38it/s]
读取数据:  42%|████▏     | 2964298/7086503 [29:31<47:49, 1436.44it/s]
读取数据:  42%|████▏     | 2964442/7086503 [29:31<48:10, 1425.97it/s]
读取数据:  42%|████▏     | 2964592/7086503 [29:31<47:28, 1446.97it/s]
读取数据:  42%|████▏     | 2964756/7086503 [29:31<45:41, 1503.39it/s]
读取数据:  42%|████▏     | 2964921/7086503 [29:31<44:27, 1545.24it/s]
读取数据:  42%|████▏     | 2965080/7086503 [29:31<44:08, 1555.96it/s]
读取数据:  42%|████▏     | 2965236/7086503 [29:31<44:31, 1542.72it/s]
读取数据:  42%|████▏     | 2965391/7086503 [29:31<44:46, 1534.26it/s]
读取数据:  42%|████▏     | 2965545/7086503 [29:31<44:48, 1532.71it/s]
读取数据:  42%|████▏     | 2965704/7086503 [29:31<44:20, 1548.97it/s]
读取数据:  42%|████▏     | 2965877/7086503 [29:32<42:55, 1599.69it/s]
读取数据:  42%|████▏     | 2966044/7086503 [29:32<42:25, 1618.70it/s]
读取数据:  42%|████▏     | 2966212/7086503 [29:32<41:58, 1635.85it/s]
读取数据:  42%|████▏     | 2966382/7086503 [29:32<41:31, 1653.93it/s]
读取数据:  42%|████▏     | 2966550/7086503 [29:32<41:21, 1660.32it/s]
读取数据:  42%|████▏     | 2966719/7086503 [29:32<41:10, 1667.77it/s]
读取数据:  42%|████▏     | 2966886/7086503 [29:32<41:31, 1653.15it/s]
读取数据:  42%|████▏     | 2967052/7086503 [29:32<42:01, 1633.98it/s]
读取数据:  42%|████▏     | 2967224/7086503 [29:32<41:25, 1657.09it/s]
读取数据:  42%|████▏     | 2967394/7086503 [29:32<41:09, 1667.98it/s]
读取数据:  42%|████▏     | 2967561/7086503 [29:33<41:41, 1646.87it/s]
读取数据:  42%|████▏     | 2967726/7086503 [29:33<41:59, 1634.51it/s]
读取数据:  42%|████▏     | 2967890/7086503 [29:33<42:59, 1596.76it/s]
读取数据:  42%|████▏     | 2968050/7086503 [29:33<44:04, 1557.49it/s]
读取数据:  42%|████▏     | 2968207/7086503 [29:33<44:04, 1557.17it/s]
读取数据:  42%|████▏     | 2968369/7086503 [29:33<43:34, 1575.38it/s]
读取数据:  42%|████▏     | 2968537/7086503 [29:33<42:46, 1604.66it/s]
读取数据:  42%|████▏     | 2968704/7086503 [29:33<42:18, 1622.41it/s]
读取数据:  42%|████▏     | 2968873/7086503 [29:33<41:51, 1639.39it/s]
读取数据:  42%|████▏     | 2969043/7086503 [29:34<41:24, 1656.98it/s]
读取数据:  42%|████▏     | 2969209/7086503 [29:34<41:33, 1650.92it/s]
读取数据:  42%|████▏     | 2969381/7086503 [29:34<41:07, 1668.75it/s]
读取数据:  42%|████▏     | 2969549/7086503 [29:34<41:04, 1670.56it/s]
读取数据:  42%|████▏     | 2969717/7086503 [29:34<41:07, 1668.65it/s]
读取数据:  42%|████▏     | 2969891/7086503 [29:34<40:37, 1688.87it/s]
读取数据:  42%|████▏     | 2970061/7086503 [29:34<40:36, 1689.84it/s]
读取数据:  42%|████▏     | 2970236/7086503 [29:34<40:11, 1706.95it/s]
读取数据:  42%|████▏     | 2970407/7086503 [29:34<40:37, 1688.78it/s]
读取数据:  42%|████▏     | 2970576/7086503 [29:34<40:45, 1683.17it/s]
读取数据:  42%|████▏     | 2970746/7086503 [29:35<40:39, 1687.27it/s]
读取数据:  42%|████▏     | 2970918/7086503 [29:35<40:28, 1694.43it/s]
读取数据:  42%|████▏     | 2971089/7086503 [29:35<40:24, 1697.31it/s]
读取数据:  42%|████▏     | 2971259/7086503 [29:35<41:21, 1658.31it/s]
读取数据:  42%|████▏     | 2971426/7086503 [29:35<42:21, 1618.84it/s]
读取数据:  42%|████▏     | 2971589/7086503 [29:35<42:19, 1620.33it/s]
读取数据:  42%|████▏     | 2971764/7086503 [29:35<41:22, 1657.52it/s]
读取数据:  42%|████▏     | 2971933/7086503 [29:35<41:10, 1665.65it/s]
读取数据:  42%|████▏     | 2972109/7086503 [29:35<40:30, 1692.78it/s]
读取数据:  42%|████▏     | 2972279/7086503 [29:35<40:31, 1692.23it/s]
读取数据:  42%|████▏     | 2972456/7086503 [29:36<39:59, 1714.37it/s]
读取数据:  42%|████▏     | 2972628/7086503 [29:36<40:24, 1697.00it/s]
读取数据:  42%|████▏     | 2972798/7086503 [29:36<41:37, 1646.82it/s]
读取数据:  42%|████▏     | 2972964/7086503 [29:36<42:18, 1620.23it/s]
读取数据:  42%|████▏     | 2973138/7086503 [29:36<41:26, 1654.50it/s]
读取数据:  42%|████▏     | 2973317/7086503 [29:36<40:30, 1692.03it/s]
读取数据:  42%|████▏     | 2973491/7086503 [29:36<40:12, 1704.97it/s]
读取数据:  42%|████▏     | 2973662/7086503 [29:36<40:52, 1676.88it/s]
读取数据:  42%|████▏     | 2973830/7086503 [29:36<41:18, 1659.14it/s]
读取数据:  42%|████▏     | 2974001/7086503 [29:36<40:59, 1671.91it/s]
读取数据:  42%|████▏     | 2974177/7086503 [29:37<40:22, 1697.47it/s]
读取数据:  42%|████▏     | 2974349/7086503 [29:37<40:15, 1702.57it/s]
读取数据:  42%|████▏     | 2974533/7086503 [29:37<39:21, 1740.93it/s]
读取数据:  42%|████▏     | 2974712/7086503 [29:37<39:05, 1753.41it/s]
读取数据:  42%|████▏     | 2974888/7086503 [29:37<39:03, 1754.41it/s]
读取数据:  42%|████▏     | 2975065/7086503 [29:37<38:58, 1757.84it/s]
读取数据:  42%|████▏     | 2975241/7086503 [29:37<40:05, 1709.12it/s]
读取数据:  42%|████▏     | 2975413/7086503 [29:37<40:52, 1676.48it/s]
读取数据:  42%|████▏     | 2975589/7086503 [29:37<40:21, 1697.85it/s]
读取数据:  42%|████▏     | 2975770/7086503 [29:37<39:35, 1730.34it/s]
读取数据:  42%|████▏     | 2975952/7086503 [29:38<39:02, 1754.71it/s]
读取数据:  42%|████▏     | 2976128/7086503 [29:38<39:29, 1734.89it/s]
读取数据:  42%|████▏     | 2976302/7086503 [29:38<40:39, 1684.83it/s]
读取数据:  42%|████▏     | 2976471/7086503 [29:38<41:14, 1660.91it/s]
读取数据:  42%|████▏     | 2976650/7086503 [29:38<40:20, 1697.69it/s]
读取数据:  42%|████▏     | 2976826/7086503 [29:38<39:55, 1715.89it/s]
读取数据:  42%|████▏     | 2977002/7086503 [29:38<39:39, 1727.26it/s]
读取数据:  42%|████▏     | 2977176/7086503 [29:38<39:37, 1728.63it/s]
读取数据:  42%|████▏     | 2977354/7086503 [29:38<39:18, 1742.43it/s]
读取数据:  42%|████▏     | 2977529/7086503 [29:39<39:28, 1735.11it/s]
读取数据:  42%|████▏     | 2977706/7086503 [29:39<39:15, 1744.21it/s]
读取数据:  42%|████▏     | 2977888/7086503 [29:39<38:48, 1764.51it/s]
读取数据:  42%|████▏     | 2978065/7086503 [29:39<38:59, 1756.30it/s]
读取数据:  42%|████▏     | 2978241/7086503 [29:39<39:01, 1754.71it/s]
读取数据:  42%|████▏     | 2978420/7086503 [29:39<38:47, 1765.03it/s]
读取数据:  42%|████▏     | 2978598/7086503 [29:39<38:44, 1766.85it/s]
读取数据:  42%|████▏     | 2978780/7086503 [29:39<38:24, 1782.13it/s]
读取数据:  42%|████▏     | 2978959/7086503 [29:39<38:28, 1779.18it/s]
读取数据:  42%|████▏     | 2979138/7086503 [29:39<38:25, 1781.44it/s]
读取数据:  42%|████▏     | 2979319/7086503 [29:40<38:19, 1786.49it/s]
读取数据:  42%|████▏     | 2979498/7086503 [29:40<39:18, 1741.36it/s]
读取数据:  42%|████▏     | 2979673/7086503 [29:40<40:10, 1703.56it/s]
读取数据:  42%|████▏     | 2979855/7086503 [29:40<39:26, 1735.40it/s]
读取数据:  42%|████▏     | 2980038/7086503 [29:40<38:53, 1759.87it/s]
读取数据:  42%|████▏     | 2980215/7086503 [29:40<39:04, 1751.80it/s]
读取数据:  42%|████▏     | 2980400/7086503 [29:40<38:29, 1778.22it/s]
读取数据:  42%|████▏     | 2980584/7086503 [29:40<38:06, 1795.67it/s]
读取数据:  42%|████▏     | 2980770/7086503 [29:40<37:46, 1811.67it/s]
读取数据:  42%|████▏     | 2980956/7086503 [29:40<37:28, 1825.79it/s]
读取数据:  42%|████▏     | 2981147/7086503 [29:41<37:00, 1848.97it/s]
读取数据:  42%|████▏     | 2981332/7086503 [29:41<37:11, 1839.66it/s]
读取数据:  42%|████▏     | 2981517/7086503 [29:41<37:17, 1834.42it/s]
读取数据:  42%|████▏     | 2981701/7086503 [29:41<38:17, 1786.60it/s]
读取数据:  42%|████▏     | 2981880/7086503 [29:41<39:02, 1751.90it/s]
读取数据:  42%|████▏     | 2982056/7086503 [29:41<39:18, 1740.55it/s]
读取数据:  42%|████▏     | 2982242/7086503 [29:41<38:32, 1774.97it/s]
读取数据:  42%|████▏     | 2982422/7086503 [29:41<38:23, 1782.01it/s]
读取数据:  42%|████▏     | 2982612/7086503 [29:41<37:39, 1816.03it/s]
读取数据:  42%|████▏     | 2982794/7086503 [29:41<37:58, 1800.67it/s]
读取数据:  42%|████▏     | 2982975/7086503 [29:42<38:03, 1797.24it/s]
读取数据:  42%|████▏     | 2983161/7086503 [29:42<37:39, 1815.79it/s]
读取数据:  42%|████▏     | 2983343/7086503 [29:42<38:36, 1771.26it/s]
读取数据:  42%|████▏     | 2983521/7086503 [29:42<39:30, 1730.97it/s]
读取数据:  42%|████▏     | 2983695/7086503 [29:42<39:46, 1719.41it/s]
读取数据:  42%|████▏     | 2983868/7086503 [29:42<39:52, 1714.79it/s]
读取数据:  42%|████▏     | 2984040/7086503 [29:42<40:25, 1691.47it/s]
读取数据:  42%|████▏     | 2984210/7086503 [29:42<40:22, 1693.43it/s]
读取数据:  42%|████▏     | 2984397/7086503 [29:42<39:12, 1743.67it/s]
读取数据:  42%|████▏     | 2984585/7086503 [29:42<38:20, 1782.79it/s]
读取数据:  42%|████▏     | 2984771/7086503 [29:43<37:54, 1803.53it/s]
读取数据:  42%|████▏     | 2984961/7086503 [29:43<37:22, 1829.37it/s]
读取数据:  42%|████▏     | 2985145/7086503 [29:43<37:26, 1825.47it/s]
读取数据:  42%|████▏     | 2985334/7086503 [29:43<37:04, 1843.92it/s]
读取数据:  42%|████▏     | 2985525/7086503 [29:43<36:43, 1861.49it/s]
读取数据:  42%|████▏     | 2985712/7086503 [29:43<36:51, 1854.22it/s]
读取数据:  42%|████▏     | 2985898/7086503 [29:43<36:55, 1850.48it/s]
读取数据:  42%|████▏     | 2986084/7086503 [29:43<36:58, 1848.49it/s]
读取数据:  42%|████▏     | 2986279/7086503 [29:43<36:23, 1877.69it/s]
读取数据:  42%|████▏     | 2986467/7086503 [29:43<36:26, 1875.32it/s]
读取数据:  42%|████▏     | 2986655/7086503 [29:44<36:33, 1869.02it/s]
读取数据:  42%|████▏     | 2986842/7086503 [29:44<36:38, 1864.36it/s]
读取数据:  42%|████▏     | 2987030/7086503 [29:44<36:33, 1868.66it/s]
读取数据:  42%|████▏     | 2987217/7086503 [29:44<37:26, 1824.77it/s]
读取数据:  42%|████▏     | 2987400/7086503 [29:44<38:35, 1770.16it/s]
读取数据:  42%|████▏     | 2987578/7086503 [29:44<38:40, 1766.55it/s]
读取数据:  42%|████▏     | 2987769/7086503 [29:44<37:47, 1807.38it/s]
读取数据:  42%|████▏     | 2987960/7086503 [29:44<37:10, 1837.13it/s]
读取数据:  42%|████▏     | 2988149/7086503 [29:44<36:54, 1851.09it/s]
读取数据:  42%|████▏     | 2988336/7086503 [29:45<36:47, 1856.29it/s]
读取数据:  42%|████▏     | 2988522/7086503 [29:45<36:56, 1848.65it/s]
读取数据:  42%|████▏     | 2988707/7086503 [29:45<37:07, 1839.73it/s]
读取数据:  42%|████▏     | 2988900/7086503 [29:45<36:36, 1865.66it/s]
读取数据:  42%|████▏     | 2989095/7086503 [29:45<36:10, 1887.75it/s]
读取数据:  42%|████▏     | 2989293/7086503 [29:45<35:42, 1912.15it/s]
读取数据:  42%|████▏     | 2989485/7086503 [29:45<36:42, 1860.28it/s]
读取数据:  42%|████▏     | 2989672/7086503 [29:45<37:18, 1830.15it/s]
读取数据:  42%|████▏     | 2989860/7086503 [29:45<37:04, 1841.52it/s]
读取数据:  42%|████▏     | 2990052/7086503 [29:45<36:40, 1861.46it/s]
读取数据:  42%|████▏     | 2990245/7086503 [29:46<36:19, 1879.52it/s]
读取数据:  42%|████▏     | 2990434/7086503 [29:46<36:23, 1876.33it/s]
读取数据:  42%|████▏     | 2990625/7086503 [29:46<36:11, 1885.84it/s]
读取数据:  42%|████▏     | 2990814/7086503 [29:46<36:10, 1886.87it/s]
读取数据:  42%|████▏     | 2991008/7086503 [29:46<35:53, 1901.77it/s]
读取数据:  42%|████▏     | 2991199/7086503 [29:46<36:03, 1892.60it/s]
读取数据:  42%|████▏     | 2991389/7086503 [29:46<36:14, 1883.37it/s]
读取数据:  42%|████▏     | 2991578/7086503 [29:46<36:26, 1872.50it/s]
读取数据:  42%|████▏     | 2991766/7086503 [29:46<37:10, 1836.07it/s]
读取数据:  42%|████▏     | 2991950/7086503 [29:46<37:19, 1828.33it/s]
读取数据:  42%|████▏     | 2992141/7086503 [29:47<36:57, 1846.79it/s]
读取数据:  42%|████▏     | 2992332/7086503 [29:47<36:35, 1864.92it/s]
读取数据:  42%|████▏     | 2992520/7086503 [29:47<36:31, 1868.26it/s]
读取数据:  42%|████▏     | 2992707/7086503 [29:47<37:31, 1818.09it/s]
读取数据:  42%|████▏     | 2992890/7086503 [29:47<37:51, 1802.28it/s]
读取数据:  42%|████▏     | 2993072/7086503 [29:47<37:45, 1806.47it/s]
读取数据:  42%|████▏     | 2993259/7086503 [29:47<37:23, 1824.83it/s]
读取数据:  42%|████▏     | 2993448/7086503 [29:47<36:59, 1844.02it/s]
读取数据:  42%|████▏     | 2993640/7086503 [29:47<36:34, 1865.04it/s]
读取数据:  42%|████▏     | 2993827/7086503 [29:47<37:09, 1835.82it/s]
